2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
0.006,0.003,0.009,0.005,0.009,0.01,0.005,0.009,0.012,0.009
0.055,0.044,0.061,0.063,0.064,0.074,0.042,0.058,0.079,0.067
0.142,0.117,0.145,0.165,0.151,0.176,0.096,0.137,0.189,0.169
0.253,0.213,0.237,0.297,0.262,0.301,0.153,0.233,0.322,0.296
0.367,0.295,0.319,0.422,0.374,0.425,0.205,0.324,0.456,0.425
0.468,0.356,0.385,0.529,0.472,0.531,0.261,0.403,0.57,0.534
0.544,0.397,0.429,0.599,0.544,0.607,0.308,0.447,0.65,0.613
0.587,0.419,0.43,0.635,0.583,0.649,0.333,0.457,0.693,0.658
0.598,0.413,0.405,0.634,0.592,0.656,0.339,0.437,0.698,0.667
0.571,0.377,0.37,0.603,0.569,0.629,0.342,0.404,0.67,0.64
0.52,0.323,0.324,0.536,0.524,0.569,0.326,0.361,0.608,0.575
0.438,0.256,0.265,0.435,0.448,0.477,0.299,0.302,0.511,0.48
0.331,0.183,0.2,0.32,0.344,0.361,0.251,0.235,0.388,0.363
0.212,0.115,0.126,0.201,0.227,0.235,0.18,0.167,0.253,0.237
0.108,0.056,0.063,0.098,0.12,0.123,0.101,0.09,0.13,0.122
0.033,0.016,0.019,0.027,0.041,0.041,0.034,0.028,0.044,0.041
0.001,0.0,0.001,0.0,0.001,0.001,0.001,0.0,0.002,0.001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008,0.003,0.003,0.004,0.007,0.009,0.01,0.009,0.011,0.011
0.068,0.038,0.039,0.04,0.06,0.062,0.072,0.069,0.075,0.075
0.164,0.098,0.105,0.101,0.157,0.15,0.17,0.169,0.179,0.181
0.286,0.175,0.196,0.173,0.286,0.261,0.287,0.297,0.304,0.309
0.408,0.25,0.291,0.241,0.42,0.372,0.404,0.427,0.431,0.438
0.513,0.316,0.388,0.304,0.534,0.465,0.489,0.528,0.54,0.545
0.586,0.37,0.466,0.346,0.611,0.53,0.525,0.581,0.618,0.619
0.627,0.413,0.51,0.363,0.654,0.571,0.512,0.6,0.658,0.658
0.633,0.425,0.497,0.355,0.66,0.579,0.475,0.601,0.662,0.668
0.604,0.41,0.465,0.329,0.636,0.558,0.441,0.571,0.628,0.643
0.537,0.381,0.411,0.301,0.58,0.503,0.373,0.522,0.563,0.582
0.439,0.326,0.326,0.257,0.486,0.415,0.312,0.445,0.467,0.486
0.317,0.25,0.233,0.207,0.365,0.304,0.244,0.343,0.35,0.366
0.193,0.165,0.153,0.148,0.239,0.195,0.173,0.219,0.228,0.237
0.097,0.089,0.085,0.08,0.126,0.102,0.1,0.107,0.118,0.123
0.029,0.027,0.029,0.026,0.043,0.032,0.035,0.029,0.039,0.042
0.0,0.0,0.001,0.0,0.001,0.001,0.001,0.0,0.001,0.001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.007,0.004,0.006,0.006,0.009,0.007,0.009,0.008,0.01,0.01
0.055,0.051,0.061,0.058,0.074,0.065,0.069,0.068,0.064,0.078
0.138,0.128,0.154,0.141,0.177,0.158,0.167,0.166,0.153,0.185
0.242,0.219,0.274,0.255,0.304,0.27,0.29,0.292,0.257,0.316
0.347,0.321,0.397,0.373,0.43,0.388,0.417,0.424,0.36,0.447
0.425,0.409,0.502,0.471,0.536,0.493,0.518,0.533,0.445,0.558
0.461,0.48,0.575,0.545,0.613,0.564,0.579,0.603,0.501,0.631
0.485,0.532,0.616,0.579,0.655,0.603,0.601,0.644,0.529,0.668
0.481,0.556,0.615,0.574,0.657,0.608,0.599,0.646,0.53,0.662
0.457,0.546,0.573,0.541,0.613,0.571,0.565,0.624,0.5,0.613
0.409,0.5,0.505,0.487,0.526,0.509,0.516,0.566,0.443,0.533
0.343,0.418,0.408,0.399,0.408,0.419,0.425,0.472,0.361,0.426
0.262,0.316,0.29,0.284,0.29,0.306,0.324,0.347,0.272,0.311
0.173,0.208,0.178,0.185,0.179,0.196,0.204,0.212,0.183,0.197
0.093,0.11,0.092,0.1,0.089,0.102,0.102,0.103,0.099,0.098
0.029,0.036,0.028,0.032,0.026,0.03,0.032,0.03,0.032,0.027
0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.006,0.007,0.006,0.006,0.004,0.005,0.005,0.004,0.007,0.004
0.06,0.061,0.049,0.055,0.045,0.056,0.056,0.048,0.065,0.049
0.153,0.153,0.121,0.14,0.116,0.145,0.141,0.123,0.157,0.136
0.266,0.268,0.212,0.249,0.202,0.257,0.251,0.228,0.261,0.243
0.384,0.388,0.3,0.365,0.306,0.375,0.373,0.348,0.356,0.356
0.482,0.49,0.364,0.467,0.404,0.47,0.479,0.458,0.427,0.456
0.549,0.568,0.398,0.535,0.484,0.534,0.529,0.535,0.471,0.543
0.578,0.608,0.406,0.565,0.524,0.566,0.524,0.587,0.49,0.59
0.565,0.621,0.394,0.555,0.518,0.566,0.495,0.604,0.47,0.607
0.527,0.597,0.363,0.517,0.476,0.543,0.45,0.583,0.422,0.579
0.454,0.538,0.314,0.459,0.421,0.488,0.397,0.524,0.356,0.511
0.364,0.453,0.247,0.386,0.341,0.405,0.343,0.427,0.287,0.422
0.26,0.337,0.175,0.29,0.251,0.303,0.269,0.315,0.217,0.308
0.163,0.215,0.109,0.192,0.161,0.194,0.181,0.193,0.143,0.195
0.084,0.112,0.051,0.106,0.084,0.097,0.099,0.098,0.077,0.1
0.025,0.036,0.012,0.035,0.026,0.026,0.033,0.03,0.025,0.031
0.001,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.001,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,0.008,0.004,0.008,0.008,0.005,0.006,0.008,0.005,0.005
0.057,0.062,0.04,0.067,0.066,0.058,0.061,0.071,0.045,0.06
0.147,0.156,0.106,0.169,0.163,0.152,0.158,0.17,0.114,0.147
0.263,0.273,0.199,0.296,0.282,0.275,0.282,0.29,0.201,0.254
0.388,0.4,0.301,0.426,0.399,0.405,0.407,0.411,0.311,0.362
0.502,0.509,0.386,0.538,0.501,0.524,0.512,0.513,0.423,0.465
0.582,0.585,0.45,0.617,0.576,0.613,0.586,0.581,0.515,0.539
0.615,0.628,0.485,0.658,0.612,0.662,0.627,0.618,0.57,0.563
0.612,0.632,0.476,0.659,0.599,0.673,0.637,0.626,0.584,0.542
0.575,0.594,0.445,0.626,0.555,0.646,0.608,0.604,0.568,0.49
0.513,0.513,0.395,0.565,0.487,0.583,0.542,0.549,0.516,0.419
0.42,0.409,0.326,0.475,0.392,0.49,0.458,0.459,0.437,0.332
0.311,0.293,0.243,0.354,0.283,0.372,0.351,0.345,0.336,0.236
0.188,0.19,0.159,0.23,0.179,0.242,0.225,0.22,0.226,0.152
0.095,0.098,0.079,0.12,0.089,0.124,0.11,0.11,0.121,0.081
0.032,0.03,0.023,0.038,0.025,0.038,0.033,0.03,0.04,0.025
0.001,0.001,0.0,0.001,0.0,0.001,0.001,0.0,0.001,0.001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009,0.007,0.003,0.008,0.005,0.008,0.009,0.003,0.008,0.004
0.073,0.06,0.039,0.07,0.042,0.071,0.073,0.04,0.067,0.045
0.18,0.147,0.104,0.173,0.111,0.17,0.177,0.109,0.159,0.117
0.31,0.257,0.188,0.299,0.205,0.286,0.305,0.206,0.277,0.223
0.44,0.366,0.28,0.429,0.297,0.398,0.432,0.314,0.398,0.323
0.552,0.465,0.364,0.541,0.376,0.48,0.541,0.405,0.507,0.415
0.633,0.539,0.421,0.62,0.437,0.531,0.618,0.472,0.582,0.477
0.679,0.574,0.458,0.663,0.482,0.549,0.659,0.519,0.633,0.503
0.69,0.565,0.475,0.67,0.491,0.539,0.665,0.53,0.645,0.521
0.661,0.52,0.459,0.639,0.462,0.502,0.625,0.507,0.626,0.533
0.599,0.446,0.413,0.575,0.409,0.435,0.551,0.449,0.569,0.491
0.502,0.348,0.35,0.479,0.329,0.332,0.448,0.369,0.48,0.423
0.378,0.251,0.278,0.36,0.232,0.223,0.329,0.277,0.367,0.332
0.243,0.158,0.195,0.233,0.138,0.134,0.203,0.178,0.241,0.22
0.124,0.078,0.106,0.12,0.063,0.068,0.099,0.091,0.126,0.111
0.038,0.022,0.034,0.038,0.016,0.019,0.029,0.027,0.041,0.032
0.001,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.001,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.007,0.001,0.008,0.007,0.002,0.006,0.004,0.005,0.007,0.006
0.068,0.026,0.064,0.069,0.022,0.054,0.048,0.056,0.066,0.066
0.169,0.09,0.146,0.17,0.066,0.138,0.126,0.136,0.164,0.16
0.294,0.193,0.245,0.296,0.123,0.255,0.225,0.23,0.285,0.281
0.42,0.319,0.34,0.422,0.18,0.375,0.333,0.323,0.41,0.398
0.526,0.447,0.408,0.532,0.234,0.482,0.411,0.417,0.518,0.492
0.602,0.55,0.443,0.614,0.27,0.559,0.447,0.51,0.595,0.559
0.641,0.617,0.457,0.657,0.283,0.599,0.464,0.58,0.642,0.581
0.647,0.641,0.461,0.664,0.275,0.595,0.44,0.602,0.654,0.574
0.616,0.622,0.454,0.634,0.239,0.566,0.379,0.568,0.621,0.54
0.556,0.56,0.422,0.571,0.195,0.511,0.311,0.498,0.559,0.479
0.466,0.46,0.361,0.476,0.149,0.432,0.264,0.406,0.467,0.387
0.352,0.337,0.277,0.358,0.104,0.326,0.216,0.299,0.355,0.275
0.228,0.215,0.184,0.232,0.064,0.207,0.151,0.195,0.227,0.176
0.117,0.11,0.099,0.12,0.031,0.105,0.092,0.1,0.118,0.088
0.036,0.034,0.032,0.037,0.007,0.031,0.032,0.03,0.039,0.027
0.0,0.001,0.0,0.001,0.0,0.0,0.001,0.001,0.001,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.007,0.007,0.007,0.007,0.002,0.007,0.006,0.006,0.006,0.007
0.067,0.064,0.065,0.062,0.022,0.061,0.064,0.055,0.067,0.063
0.167,0.151,0.163,0.156,0.064,0.154,0.164,0.135,0.161,0.153
0.292,0.254,0.293,0.276,0.123,0.271,0.291,0.234,0.273,0.273
0.416,0.365,0.42,0.399,0.188,0.381,0.422,0.337,0.387,0.393
0.52,0.465,0.522,0.505,0.244,0.489,0.529,0.433,0.476,0.47
0.595,0.54,0.591,0.577,0.293,0.564,0.609,0.506,0.526,0.53
0.636,0.586,0.626,0.622,0.323,0.608,0.657,0.545,0.543,0.568
0.64,0.59,0.619,0.633,0.338,0.621,0.662,0.548,0.534,0.57
0.6,0.564,0.575,0.603,0.33,0.599,0.618,0.517,0.493,0.555
0.53,0.505,0.502,0.542,0.295,0.547,0.542,0.454,0.424,0.509
0.432,0.419,0.414,0.45,0.247,0.462,0.437,0.37,0.331,0.426
0.321,0.309,0.308,0.334,0.189,0.35,0.314,0.271,0.233,0.309
0.205,0.197,0.209,0.214,0.126,0.229,0.191,0.165,0.14,0.198
0.105,0.103,0.111,0.109,0.068,0.118,0.089,0.079,0.068,0.101
0.03,0.032,0.035,0.033,0.021,0.034,0.024,0.021,0.017,0.03
0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,0.003,0.006,0.006,0.005,0.005,0.003,0.002,0.002,0.008
0.058,0.05,0.065,0.064,0.048,0.064,0.05,0.028,0.035,0.071
0.151,0.139,0.162,0.162,0.125,0.164,0.137,0.077,0.101,0.175
0.267,0.251,0.283,0.283,0.222,0.29,0.249,0.139,0.19,0.304
0.389,0.36,0.407,0.408,0.322,0.429,0.361,0.21,0.284,0.435
0.494,0.457,0.512,0.512,0.406,0.548,0.455,0.286,0.367,0.544
0.564,0.516,0.582,0.596,0.47,0.629,0.521,0.353,0.422,0.616
0.608,0.538,0.622,0.64,0.507,0.673,0.56,0.391,0.465,0.647
0.618,0.511,0.627,0.644,0.512,0.688,0.572,0.408,0.466,0.642
0.596,0.451,0.592,0.612,0.484,0.661,0.553,0.404,0.435,0.597
0.537,0.371,0.523,0.553,0.436,0.6,0.491,0.371,0.387,0.525
0.445,0.28,0.427,0.461,0.36,0.502,0.406,0.315,0.316,0.427
0.33,0.187,0.318,0.348,0.273,0.378,0.302,0.248,0.238,0.318
0.211,0.109,0.199,0.228,0.185,0.246,0.188,0.165,0.158,0.206
0.107,0.051,0.097,0.117,0.099,0.128,0.088,0.08,0.086,0.1
0.031,0.013,0.027,0.034,0.03,0.041,0.021,0.019,0.026,0.026
0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,0.002,0.004,0.005,0.006,0.008,0.002,0.003,0.002,0.004
0.053,0.051,0.053,0.056,0.057,0.068,0.047,0.042,0.041,0.039
0.133,0.141,0.141,0.146,0.149,0.162,0.128,0.124,0.111,0.105
0.237,0.261,0.247,0.262,0.269,0.274,0.223,0.231,0.203,0.183
0.344,0.389,0.36,0.394,0.399,0.381,0.308,0.338,0.294,0.256
0.44,0.508,0.455,0.508,0.503,0.472,0.388,0.423,0.366,0.312
0.512,0.592,0.528,0.582,0.564,0.532,0.444,0.478,0.408,0.341
0.553,0.638,0.55,0.619,0.593,0.557,0.489,0.497,0.43,0.346
0.557,0.643,0.532,0.632,0.588,0.559,0.501,0.483,0.427,0.332
0.524,0.609,0.493,0.611,0.55,0.542,0.484,0.434,0.397,0.306
0.457,0.546,0.439,0.545,0.482,0.503,0.43,0.375,0.355,0.272
0.368,0.458,0.365,0.448,0.398,0.436,0.338,0.303,0.289,0.223
0.267,0.345,0.266,0.333,0.302,0.337,0.235,0.225,0.216,0.168
0.166,0.222,0.174,0.218,0.198,0.22,0.145,0.153,0.138,0.104
0.079,0.114,0.094,0.108,0.101,0.113,0.068,0.084,0.07,0.051
0.021,0.034,0.028,0.031,0.03,0.034,0.019,0.026,0.02,0.014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.003,0.006,0.004,0.005,0.005,0.004,0.004,0.005,0.002,0.001
0.047,0.065,0.056,0.062,0.057,0.053,0.043,0.045,0.043,0.039
0.127,0.163,0.145,0.158,0.147,0.132,0.118,0.109,0.116,0.109
0.23,0.285,0.254,0.285,0.267,0.228,0.218,0.179,0.213,0.201
0.321,0.408,0.356,0.423,0.385,0.317,0.323,0.236,0.323,0.298
0.392,0.517,0.419,0.538,0.478,0.387,0.416,0.275,0.425,0.383
0.439,0.594,0.436,0.611,0.544,0.433,0.481,0.294,0.504,0.435
0.46,0.636,0.432,0.648,0.573,0.452,0.508,0.308,0.552,0.449
0.461,0.632,0.418,0.644,0.564,0.438,0.488,0.33,0.562,0.432
0.44,0.577,0.41,0.611,0.539,0.39,0.435,0.324,0.543,0.384
0.385,0.506,0.382,0.553,0.484,0.322,0.368,0.285,0.494,0.317
0.306,0.403,0.344,0.463,0.404,0.239,0.28,0.251,0.41,0.239
0.219,0.29,0.281,0.345,0.309,0.156,0.216,0.211,0.296,0.177
0.133,0.172,0.192,0.219,0.198,0.092,0.145,0.151,0.188,0.112
0.064,0.079,0.104,0.108,0.099,0.043,0.081,0.081,0.099,0.058
0.015,0.019,0.033,0.03,0.028,0.011,0.025,0.026,0.03,0.016
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002,0.002,0.003,0.005,0.004,0.003,0.005,0.005,0.005,0.004
0.046,0.035,0.021,0.06,0.045,0.044,0.055,0.063,0.065,0.045
0.117,0.09,0.049,0.159,0.113,0.116,0.14,0.163,0.164,0.121
0.2,0.155,0.084,0.279,0.197,0.2,0.245,0.302,0.288,0.226
0.293,0.224,0.132,0.406,0.284,0.273,0.349,0.436,0.414,0.344
0.381,0.279,0.199,0.519,0.356,0.327,0.418,0.552,0.52,0.446
0.464,0.31,0.286,0.6,0.396,0.353,0.417,0.643,0.595,0.51
0.528,0.326,0.372,0.65,0.412,0.341,0.406,0.693,0.634,0.515
0.554,0.333,0.423,0.661,0.39,0.312,0.401,0.705,0.641,0.482
0.543,0.318,0.423,0.633,0.346,0.273,0.374,0.677,0.615,0.444
0.498,0.26,0.375,0.569,0.295,0.249,0.339,0.615,0.554,0.395
0.424,0.191,0.301,0.473,0.242,0.222,0.28,0.511,0.463,0.337
0.329,0.136,0.228,0.351,0.183,0.177,0.201,0.379,0.348,0.26
0.216,0.083,0.152,0.22,0.12,0.125,0.134,0.236,0.225,0.169
0.11,0.039,0.083,0.109,0.06,0.069,0.067,0.111,0.115,0.09
0.032,0.007,0.023,0.029,0.016,0.018,0.018,0.026,0.034,0.025
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,0.001,0.001,0.004,0.001,0.003,0.001,0.001,0.006,0.003
0.059,0.033,0.035,0.059,0.037,0.04,0.032,0.036,0.06,0.047
0.152,0.109,0.102,0.153,0.11,0.108,0.092,0.114,0.152,0.125
0.268,0.229,0.189,0.261,0.217,0.186,0.169,0.219,0.269,0.212
0.387,0.36,0.299,0.372,0.34,0.267,0.25,0.337,0.393,0.31
0.49,0.474,0.385,0.463,0.439,0.338,0.318,0.45,0.506,0.398
0.566,0.563,0.445,0.52,0.514,0.398,0.379,0.521,0.588,0.464
0.61,0.624,0.476,0.54,0.557,0.455,0.415,0.562,0.627,0.493
0.614,0.642,0.48,0.524,0.562,0.472,0.437,0.556,0.628,0.497
0.587,0.62,0.466,0.474,0.534,0.455,0.43,0.508,0.599,0.479
0.523,0.557,0.439,0.403,0.483,0.407,0.401,0.435,0.531,0.436
0.419,0.459,0.375,0.316,0.404,0.343,0.343,0.34,0.442,0.359
0.305,0.332,0.284,0.233,0.302,0.259,0.26,0.232,0.325,0.265
0.196,0.202,0.177,0.152,0.2,0.17,0.156,0.138,0.209,0.161
0.101,0.102,0.095,0.078,0.104,0.089,0.078,0.067,0.104,0.08
0.027,0.027,0.027,0.022,0.029,0.024,0.022,0.017,0.031,0.021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.003,0.004,0.003,0.003,0.004,0.004,0.002,0.003,0.006,0.002
0.046,0.05,0.047,0.047,0.057,0.06,0.041,0.044,0.063,0.04
0.128,0.131,0.126,0.137,0.15,0.158,0.119,0.123,0.164,0.109
0.227,0.234,0.232,0.268,0.268,0.282,0.239,0.236,0.288,0.202
0.345,0.339,0.343,0.409,0.394,0.412,0.362,0.363,0.408,0.31
0.459,0.43,0.433,0.531,0.495,0.523,0.468,0.484,0.51,0.431
0.55,0.511,0.487,0.617,0.553,0.6,0.54,0.565,0.58,0.54
0.604,0.566,0.517,0.663,0.58,0.643,0.565,0.589,0.612,0.61
0.626,0.58,0.516,0.671,0.586,0.647,0.564,0.565,0.605,0.629
0.603,0.558,0.489,0.65,0.563,0.607,0.532,0.53,0.56,0.613
0.544,0.495,0.436,0.59,0.507,0.535,0.466,0.469,0.484,0.559
0.455,0.412,0.351,0.494,0.427,0.432,0.371,0.378,0.395,0.472
0.339,0.311,0.251,0.37,0.318,0.316,0.264,0.261,0.292,0.355
0.218,0.201,0.154,0.234,0.204,0.198,0.16,0.15,0.188,0.226
0.111,0.106,0.078,0.117,0.102,0.098,0.074,0.072,0.093,0.115
0.032,0.031,0.022,0.034,0.027,0.026,0.019,0.019,0.026,0.031
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,0.005,0.002,0.005,0.003,0.002,0.005,0.004,0.005,0.002
0.065,0.064,0.041,0.065,0.053,0.05,0.055,0.054,0.054,0.049
0.166,0.162,0.12,0.165,0.146,0.138,0.142,0.139,0.143,0.126
0.291,0.281,0.236,0.287,0.269,0.251,0.257,0.237,0.256,0.227
0.418,0.406,0.367,0.414,0.391,0.375,0.373,0.331,0.375,0.336
0.526,0.52,0.476,0.522,0.491,0.486,0.471,0.412,0.475,0.449
0.606,0.608,0.55,0.598,0.549,0.562,0.527,0.466,0.543,0.55
0.647,0.655,0.588,0.64,0.581,0.597,0.565,0.492,0.578,0.597
0.653,0.657,0.565,0.647,0.583,0.6,0.576,0.493,0.58,0.606
0.623,0.617,0.518,0.615,0.553,0.568,0.554,0.469,0.552,0.586
0.562,0.538,0.459,0.552,0.512,0.516,0.493,0.422,0.492,0.536
0.467,0.423,0.367,0.457,0.43,0.436,0.396,0.348,0.414,0.45
0.345,0.292,0.263,0.34,0.317,0.328,0.284,0.26,0.314,0.344
